,sp500,copper,oil,policy_rate,dgs10,yield_curve,market_vol,stock_bond_corr,sim_flag,anti_flag
2008-06-30,-1.4967107857640782,0.1906214327666115,3.0,-1.5938987964784377,-1.1052315229372112,1.2085907106379046,0.6406450640242891,0.769979215198579,0,0
2008-07-31,-1.2733281257362348,-0.1522464962308084,3.0,-1.8286375941697488,-0.7829112001575594,1.6742122957647927,0.666387320978092,0.4401858824805815,1,0
2008-08-31,-1.271399706092304,-0.4712415454200015,2.4316796179076725,-1.365227376513971,-0.6919279895379933,1.2001525806430433,-0.5220423614834219,0.4495995938252363,0,0
2008-09-30,-2.1548334986406665,-1.2268613006822775,1.0198629520710876,-1.5106638013315252,-0.7504022160180838,1.3548171548984365,3.0,0.1515035090589807,0,1
2008-10-31,-3.0,-3.0,-1.283447242375831,-1.7641579153368314,-0.411261731305229,1.8396480946454168,3.0,-0.7626371418027719,0,1
2008-11-30,-3.0,-3.0,-3.0,-1.6434269740444911,-1.1571423626950277,1.3094622764435575,3.0,-0.4625670808511171,0,1
2008-12-31,-2.844165823982781,-3.0,-3.0,-1.5514678410751397,-2.1029292834316715,0.6977993845259365,1.5965744235915944,-0.794411502589386,0,1
2009-01-31,-2.6859447091669666,-3.0,-3.0,-1.3258142277025775,-0.8270503218740316,1.1275781128470428,1.0678449763672424,-1.9929337519248769,0,1
2009-02-28,-2.7756690022715436,-3.0,-3.0,-0.8488977409045667,-0.4504541552655155,0.7654710283710732,1.0944295539438638,-2.1862273344943683,0,1
2009-03-31,-2.3678340658723305,-3.0,-3.0,-0.3965868483389813,-0.7423577705218818,0.0712469336604339,1.242963723710412,-2.6222840374826832,0,0
2009-04-30,-2.2462289285194244,-3.0,-3.0,-0.4407016434520124,-0.5711582388881217,0.2157864570595394,1.1343375620269396,-2.2584949955732405,0,0
2009-05-31,-2.05026782561085,-2.7534449200416566,-3.0,-0.6793409125603582,-0.5378257435986082,0.5181973240937852,0.9594350203902472,-2.180479048680627,0,0
2009-06-30,-1.4879162850258214,-2.310988267279229,-3.0,-0.7471235725784835,-0.36240881970411,0.6947989587716177,-0.2309141468732846,-1.9064096209638095,0,0
2009-07-31,-1.1123700917600643,-2.2161509527666587,-3.0,-0.6075220107472252,-0.3664417187186811,0.527698414788559,-0.3676104996106807,-1.7014859474060862,0,0
2009-08-31,-1.0197258941297211,-1.1116439336477744,-2.1458641623609127,-0.6577534007824831,-0.3027756233584765,0.6244227009720261,-0.5295019663181287,-1.568842690650366,0,0
2009-09-30,-0.3277789971018311,-0.6819457380082697,-1.6351740542130575,-0.3398018180265308,-0.4323324383324536,0.1807670960484745,-3.0,-1.2760826757856345,0,0
2009-10-31,0.4744615868664864,0.6617896240979337,-0.2057581669328107,-0.0954227345783926,-0.4989243623418514,-0.1423002210426964,-3.0,-0.4426102817478647,0,0
2009-11-30,1.0717415390851943,1.6272147672318882,0.7011330045833031,0.1756932198110308,0.7157620211606374,0.1510528304508206,-3.0,-1.149454079731463,0,0
2009-12-31,1.1304903711674013,2.1535818752661706,1.2234003349811915,0.2730486986975393,2.550670959989463,0.9499074852369126,-1.9366901606703937,-0.8649100981079306,0,0
